Sample,Response,RT,Correct,participant,session,gender,experiment_name,date,
9010,n,3.1779285839999964,1,,001,,Hysterisis,"December 13, 2018",
1000,n,8.486301490000002,1,,001,,Hysterisis,"December 13, 2018",
1000,n,8.521103326000002,1,,001,,Hysterisis,"December 13, 2018",
8020,n,9.370034301000011,1,,001,,Hysterisis,"December 13, 2018",
1090,m,5.675151545000006,1,,001,,Hysterisis,"December 13, 2018",
